z (m),u (m/s),V (1/s),T (K),P (Pa),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0093645833333333324,1.7755536763086881,-2.0453245594567248e-123,1395.3064883407917,101324.99999999999,0.23344125214973327,0.018200354203705183,0.00070847115000478996,0.00012835341490359192,0.092273434677632965,0.00037345452500034019,0.1133833994311331,0.00015542710999052022,8.2630696301696724e-06,3.5306258371930572e-09,1.2653267232633722e-07,8.9488360991725825e-06,7.7715355494575805e-07,0.0016185283387404527,0.026860645943213454,0.03365249819007405,0.019659395268960572,1.3587324529491292e-05,0.00092138142501898277,1.4440513397065037e-06,1.717706125790209e-05,0.00011124128333095024,4.9717012039514158e-09,7.5777661704257078e-05,2.1877615936925561e-06,0.00044255266124764537,3.2328571150992447e-05,0.00070208144023087228,1.4705410620246112e-06,8.5555824294663454e-05,8.664808188503725e-08,2.4424239515576749e-09,9.9138885519418697e-09,2.0695348239592798e-08,4.1973280038233815e-08,6.5053949922311089e-10,6.9795199626575416e-06,3.8045627247687454e-08,3.4241189482387308e-08,5.1764952971242076e-09,7.4651889405410466e-11,2.0171284580174258e-06,5.3103149514279e-10,7.537861485575747e-10,5.1427346927323848e-08,1.1834367080600384e-09,3.6961626069597149e-07,7.3542436496156645e-09,0.69050227637568928,0.0,1.8936345415410386e-07,1.1602717753147817e-05,1.9411638347992159e-06,3.5451048812498365e-05
0.0093723958333333315,1.817843236370003,-2.0453245603785249e-123,1427.8480206401066,101324.99999999999,0.22801067821381268,0.018322120217023209,0.00081619302698691574,0.00015160361111598238,0.088645319954966675,0.00044517157303656076,0.11664985539876475,0.00015372436717606749,6.8715595543909388e-06,6.2761271104606131e-09,1.8901555955676923e-07,1.1246702247514705e-05,9.8627783320478582e-07,0.0017321274812694828,0.024683002322812675,0.034884940817630536,0.02071901126820366,1.5949880251807581e-05,0.00090215998040009545,1.7858170245046138e-06,1.6425473752953113e-05,0.00010386927533626533,7.2552363384306478e-09,8.0436704361135498e-05,2.8337733648823943e-06,0.00044584718311398321,3.3067089541183449e-05,0.00064128321209478778,1.8380056422675256e-06,8.9544607338078533e-05,9.9788111491704028e-08,3.3778900511550413e-09,1.1166001388506396e-08,2.1987854182320746e-08,4.2677266140036765e-08,7.8439424437390442e-10,7.3165914163185375e-06,3.3622271094266931e-08,3.6153636500673284e-08,5.4649466085236446e-09,1.104589880623732e-10,2.1244550338033938e-06,6.4914471936210285e-10,1.0092067778983495e-09,5.4816507210195175e-08,1.3351051838660314e-09,3.8610132748107728e-07,8.6103418168202368e-09,0.6903838673263466,0.0,1.9515923775920492e-07,1.0263821382840431e-05,1.9556837182575816e-06,3.6151180634004722e-05
0.0093802083333333324,1.8592666892758534,-2.0453245612865667e-123,1459.7148379277567,101324.99999999999,0.222930819617079,0.018421168444252775,0.00093646048426448557,0.00017851183375159648,0.085027509293818651,0.00052901326059221594,0.11986279836531526,0.00015110345862299321,5.6227617045442964e-06,1.0909479811947426e-08,2.7702084783464544e-07,1.3915639072402289e-05,1.2337599262425236e-06,0.001831013419162491,0.022552021054446109,0.036088525607138107,0.021806346789668828,1.8497198273524273e-05,0.00087937760788534686,2.1785848589104788e-06,1.5562514787683501e-05,9.6232326006627709e-05,1.0416788557398612e-08,8.5226143266435851e-05,3.5866921014837095e-06,0.00044549656526558231,3.3162037054927132e-05,0.00057596694939064978,2.2600186513244221e-06,9.296215784717173e-05,1.1478431265122933e-07,4.6799804619152943e-09,1.2549053990810241e-08,2.3323363191068186e-08,4.3258388460256098e-08,9.3899288464887404e-10,7.6644150304683003e-06,2.9717177328514679e-08,3.81241988518856e-08,5.7730404311584191e-09,1.6098070512661629e-10,2.2348962014213261e-06,7.9872859729834226e-10,1.3239114102173009e-09,5.8230134248579145e-08,1.5082757928111406e-09,4.020895863970792e-07,1.0048023548712254e-08,0.69028580384380311,0.0,1.9739448732305765e-07,8.8600892146217842e-06,1.9630976651163351e-06,3.6477641206404118e-05
0.0093880208333333333,1.8996539562417756,-2.0453245621753471e-123,1490.7823735252828,101324.99999999999,0.2181913204059589,0.018494973071037139,0.0010696747264841088,0.00020954791685479348,0.081434078889493111,0.00062640744172466232,0.12300950237754246,0.00014750962268706482,4.5445183375566423e-06,1.8506086059322668e-08,3.9771866017194197e-07,1.6933451073333327e-05,1.5194286439112411e-06,0.0019108380723921856,0.020480460161423956,0.037253231075061309,0.022919757310678857,2.1188230508762978e-05,0.00085317500912765768,2.6190616175599595e-06,1.4590748343242157e-05,8.8449471489213374e-05,1.4700423793760456e-08,9.0049250908700763e-05,4.4321719234553747e-06,0.00044105107547890896,3.2583332368922189e-05,0.00050824595307237422,2.7329334150400874e-06,9.5667104289591385e-05,1.3170995483710379e-07,6.4699748484593592e-09,1.4067281918891677e-08,2.4686674345084204e-08,4.3702867745717555e-08,1.1157158079774538e-09,8.0234863140111042e-06,2.6261228187942211e-08,4.01505050998978e-08,6.1005208842344452e-09,2.3090935332406901e-10,2.3480987559241158e-06,9.8338676399540054e-10,1.7006904416084148e-09,6.1611682891947499e-08,1.7048954884735955e-09,4.1734844143893816e-07,1.1681128554602571e-08,0.69020864657466541,0.0,1.9542661282267979e-07,7.4552615309379031e-06,1.9596717070837767e-06,3.6388623407050996e-05
0.0093958333333333324,1.938836238960207,-2.0453245630421144e-123,1520.927609522854,101325.00000000001,0.21378192439165988,0.018541101436371551,0.001215989764174493,0.00024521436283750538,0.07787963274493831,0.00073877899020032326,0.12607708017962402,0.00014292500704387174,3.6495036793650283e-06,3.0578619800598151e-08,5.5856339777401218e-07,2.0246466354124892e-05,1.8402321877843258e-06,0.0019677391052159636,0.018481014731872424,0.038368455855103817,0.024057374496652354,2.3968183971924661e-05,0.00082372787659933295,3.099824936666663e-06,1.3521881599654415e-05,8.0641477449506664e-05,2.036850361231253e-08,9.4769613306314033e-05,5.3440512562744425e-06,0.00043218586508502653,3.1342845302163477e-05,0.00044029978113418637,3.2492828602797941e-06,9.752848629976919e-05,1.5054846253281833e-07,8.8909522536983813e-09,1.572172004756355e-08,2.6058760489884369e-08,4.3997577602771306e-08,1.3155662891231179e-09,8.3942697625830022e-06,2.3196640820186351e-08,4.2229713772874498e-08,6.4467235983745142e-09,3.2577518269083246e-10,2.4635055047196534e-06,1.2047400315469031e-09,2.138488155374132e-09,6.4894650133971523e-08,1.9266107576154599e-09,4.3162371687150805e-07,1.352045184795361e-08,0.69015287969883488,0.0,1.8889596546784754e-07,6.1088788415135178e-06,1.9421912701470984e-06,3.5856962692341646e-05
0.0094036458333333316,1.9766493787447073,-2.0453245638923718e-123,1550.0313854634574,101325.0,0.20969235218912316,0.018557321720379431,0.0013752731565323455,0.00028603804225134567,0.074379024256308809,0.00086749122407343479,0.12905276780980174,0.00013737112540944326,2.9344071495762609e-06,4.9134171776470722e-08,7.6637944940323932e-07,2.376618761255949e-05,2.1896607535108907e-06,0.0019986551015136697,0.016565926244664433,0.03942322627657581,0.025217123127106167,2.6768545387094632e-05,0.00079124353901316197,3.6089069939529084e-06,1.237585680105353e-05,7.2925849396113812e-05,2.7675398574497902e-08,9.9210877265529351e-05,6.2846664717399351e-06,0.00041875052463494455,2.9495816376461181e-05,0.00037421625924449222,3.7975399975004997e-06,9.8435711601022372e-05,1.7115684234246673e-07,1.2100961747304803e-08,1.750923149676991e-08,2.7416884914914349e-08,4.4130548744392434e-08,1.5390660845424661e-09,8.7771662044268464e-06,2.0475395955991593e-08,4.4358571967943617e-08,6.8104503616752804e-09,4.517966325431483e-10,2.5802938339100201e-06,1.4611374478606661e-09,2.6314438293423873e-09,6.8003937740120807e-08,2.1745858509222112e-09,4.4464588955176305e-07,1.5572196858164871e-08,0.69011886602628136,0.0,1.7782991311071697e-07,4.870560276895174e-06,1.9082146158989738e-06,3.4873847597766668e-05
0.0094114583333333324,2.0129375643695901,-2.0453245647288709e-123,1577.9809432840457,101324.99999999997,0.2059121744182032,0.018541719511428197,0.0015470774494043091,0.00033255696115235168,0.070947041002597466,0.0010137739994455742,0.13192423795516831,0.00013090921549652114,2.3821536627284607e-06,7.6659039777044833e-08,1.0261067213541891e-06,2.7369529444699211e-05,2.5574574097805625e-06,0.002001602798312243,0.01474656661258388,0.040406460836368306,0.026396741620603088,2.9508001139907463e-05,0.00075595782899534278,4.1298217425440596e-06,1.1179130431733701e-05,6.5411951155667155e-05,3.6828022305792676e-08,0.00010316223077152788,7.2068835008399817e-06,0.00040080781719462386,2.7137498127763726e-05,0.00031184285909142479,4.3622068784551583e-06,9.8308042001158636e-05,1.9322905530242676e-07,1.6259697116851607e-08,1.9421514584345164e-08,2.8734996896276509e-08,4.4091523260524311e-08,1.7861652117500547e-09,9.1724714150627914e-06,1.8057648889381169e-08,4.653349954904051e-08,7.1898218671890485e-09,6.1557019891376889e-10,2.6973145193130899e-06,1.7464110911154579e-09,3.168259490228933e-09,7.0858101432318966e-08,2.4492901314014986e-09,4.561386386920213e-07,1.7836231808960232e-08,0.69010680482521936,0.0,1.6269529382568287e-07,3.7759911170761887e-06,1.8562465969745944e-06,3.3451371520745729e-05
0.0094192708333333333,2.0475572792554546,-2.0453245655488603e-123,1604.6726521776791,101324.99999999999,0.202430684549466,0.018492816897004188,0.0017306258553883907,0.00038530105438803547,0.067598066400411494,0.0011786409556753328,0.13467992819903038,0.00012363838158336047,1.9664745881039952e-06,1.1598372117555291e-07,1.339324167243649e-06,3.090361363587986e-05,2.9297582217230043e-06,0.0019758811582923997,0.013033022414321712,0.041307287232689581,0.027593803964546533,3.2094573118926315e-05,0.00071813359473065234,4.6421484276906889e-06,9.9622912840634593e-06,5.819670398453459e-05,4.7935081171327212e-08,0.0001063904961055919,8.0578269726153755e-06,0.00037865454793567207,2.4395021852788069e-05,0.00025466596948943903,4.9242817935226455e-06,9.7102477045597475e-05,2.1626613201055966e-07,2.1508020493989608e-08,2.1444173834125494e-08,2.9984439770531727e-08,4.387253141795709e-08,2.0561758430362259e-09,9.5803271132415128e-06,1.5910242607849596e-08,4.8750687323431167e-08,7.5821209573357464e-09,8.2357135055153404e-10,2.813041206258053e-06,2.0490231220758708e-09,3.732068787154778e-09,7.3372480163080283e-08,2.750263405769707e-09,4.6582949263939573e-07,2.0304261352833283e-08,0.69011669601831627,0.0,1.4437539109176306e-07,2.8451659895836083e-06,1.7858401320743053e-06,3.1623460678425994e-05
0.0094270833333333325,2.0803813345860167,-2.045324566357843e-123,1630.0148235084055,101325.0,0.19923677632837034,0.018409686489112703,0.0019248148204773793,0.00044476626337976313,0.064345734926896533,0.0013628003325673274,0.1373093676941379,0.00011569156787744818,1.6574398867678915e-06,1.6998839838980958e-07,1.7027869119668128e-06,3.4195483616169559e-05,3.2897580181968248e-06,0.0019221731535232064,0.011433708574605236,0.042115402416688562,0.028805740830665168,3.4429263705737258e-05,0.00067806198188144549,5.1227144251766989e-06,8.7572871202087655e-06,5.1361263803348386e-05,6.0951262374146971e-08,0.0001086585730715096,8.7839630116084795e-06,0.00035281948468179441,2.1415336894660068e-05,0.00020373244958558792,5.4621225869941416e-06,9.4819060673454814e-05,2.3956175181250937e-07,2.7941270338151506e-08,2.3555970588306909e-08,3.1134977553549071e-08,4.3468454086466945e-08,2.3477392119086696e-09,1.000066689192936e-05,1.4005394068041545e-08,5.1006191324122522e-08,7.9836451355019301e-09,1.0814616605016123e-09,2.9255439089026231e-06,2.3520047865589557e-09,4.3009479095574978e-09,7.5463104861054108e-08,3.0758764844542021e-09,4.7346208025464154e-07,2.2958087931426996e-08,0.69014831362231688,0.0,1.2406591130517558e-07,2.0829333233581152e-06,1.6976254760791727e-06,2.9444863746728738e-05
0.0094348958333333316,2.1113027936692244,-2.0453245671613225e-123,1653.9304905369711,101324.99999999999,0.19631883204889927,0.018292052020265515,0.0021282347677418381,0.00051138174854886687,0.061202599394639852,0.001566565614613841,0.13980348414354571,0.00010722951877700702,1.4264297449723764e-06,2.4113764498043998e-07,2.1073094970219464e-06,3.7066230372602932e-05,3.6189158482931002e-06,0.0018425275302377221,0.0099550416469478334,0.042821460397924983,0.030029858090949848,3.641135642683761e-05,0.0006360668336370857,5.5473238327204924e-06,7.5946042070810244e-06,4.4968936545622122e-05,7.5627129195180053e-08,0.00010974858757617441,9.3368848378792976e-06,0.00032403640065454192,1.8350853819676418e-05,0.00015962105529087811,5.9526854297967168e-06,9.1502931049734833e-05,2.6221237656402633e-07,3.557943966731589e-08,2.5728393329413251e-08,3.2156109798062583e-08,4.2877526484400384e-08,2.6588320298165414e-09,1.0433161176685157e-05,1.2319580913036834e-08,5.3296001452498771e-08,8.3895929573210756e-09,1.3932357832144401e-09,3.0325007057314304e-06,2.6340127036126424e-09,4.8491375926025942e-09,7.7051182733922038e-08,3.4231139435776037e-09,4.7880922734811316e-07,2.5768197110005869e-08,0.69020119030007898,0.0,1.031078324341315e-07,1.4814221468091795e-06,1.593264972237416e-06,2.6988119388442749e-05
0.0094427083333333325,2.1402385596125515,-2.0453245679482922e-123,1676.3599952422603,101325.0,0.19366462907275908,0.018140366944121765,0.0023392086550488274,0.0005854710173381684,0.058179828928961001,0.0017897738057676452,0.14215487257764153,9.843294283932206e-05,1.249477513191938e-06,3.3088258665040247e-07,2.5373593172147929e-06,3.934805510721426e-05,3.8986064276787706e-06,0.0017402179969831753,0.0086012002257267028,0.043417466840339362,0.031263351819834612,3.7945244272970276e-05,0.00059251143286560349,5.892870592722531e-06,6.5007570240862471e-06,3.906441969693012e-05,9.1478581883075705e-08,0.00010948679187467788,9.6789321449987886e-06,0.00029319415096482282,1.5344926429180695e-05,0.00012246327856467942,6.3730740870261392e-06,8.7242814698811319e-05,2.8315895325935176e-07,4.4339507391171426e-08,2.7925698448795485e-08,3.3018603258152655e-08,4.2101735211853277e-08,2.9868153151766582e-09,1.087716669992209e-05,1.0832621918513125e-08,5.5616062988447831e-08,8.7940128808038908e-09,1.7602919955459084e-09,3.131259327657868e-06,2.8715999130292815e-09,5.3489381680173062e-09,7.8067853076955488e-08,3.7874151384519815e-09,4.8168591834307051e-07,2.8692942996648545e-08,0.69027461382499011,0.0,8.2794659107273336e-08,1.0236257590555637e-06,1.4753332363568604e-06,2.4338699004942686e-05
0.0094505208333333333,2.167132379074538,-2.0453245687242552e-123,1697.2632007420177,101325.00000000001,0.19126127274669985,0.017955862959562741,0.002555846249161553,0.00066720900396958723,0.055286954700426071,0.002031720178397564,0.14435800856236986,8.9493183899241381e-05,1.1086673768685706e-06,4.3902935513816513e-07,2.9716533710304731e-06,4.0901963037864658e-05,4.1120148225645207e-06,0.0016194937273528022,0.0073739937867070551,0.043897154569287347,0.032503320038125741,3.8948292210974344e-05,0.00054780562882499214,6.1395792636134301e-06,5.4963947169568214e-06,3.3674286596511398e-05,1.0778952005117656e-07,0.00010776638856594632,9.7877132917239069e-06,0.00026126947575910204,1.2519365042653933e-05,9.2005579330789312e-05,6.7022862932505874e-06,8.216607313214468e-05,3.0126231726241697e-07,5.4016653211828314e-08,3.0105558522837588e-08,3.3696129018741985e-08,4.1147062005088429e-08,3.3285241724796726e-09,1.1331686932827715e-05,9.5269239548082632e-09,5.7962234940210358e-08,9.1898435949747004e-09,2.1805619543592381e-09,3.2189540233717049e-06,3.0424525597343681e-09,5.7731126479499654e-09,7.8458828695600648e-08,4.1626148914253245e-09,4.8196101242330972e-07,3.1678615673066344e-08,0.6903676352659297,0.0,6.4199414109335302e-08,6.8732744510676702e-07,1.3471284981572648e-06,2.1588805539445139e-05
0.0094583333333333325,2.1919570157107975,-2.0453245694919633e-123,1716.6211390754224,101325.0,0.18909516402242674,0.017740561663206721,0.0027761104453873299,0.00075657859166980207,0.052531677216059162,0.002291118554987598,0.14640939130802955,8.0601888242215806e-05,9.9193202003886323e-07,5.632237696028632e-07,3.3848691248549182e-06,4.1633335404211253e-05,4.2459912536091954e-06,0.0014852498309330462,0.0062728520070099185,0.044256310926948345,0.033746772679795416,3.9358866194597648e-05,0.0005024105191295228,6.2730579805716284e-06,4.5952268638495582e-06,2.8808491329537947e-05,1.2365659267022481e-07,0.00010456431660175101,9.6587338949946325e-06,0.00022925113849801371,9.9657434073017891e-06,6.7699521030091376e-05,6.9229957380641585e-06,7.6430787431444944e-05,3.1540729732242365e-07,6.428095345109398e-08,3.2220408631590452e-08,3.4166862465174235e-08,4.0023535302433295e-08,3.680392541061722e-09,1.1795350113740359e-05,8.3868625019065009e-09,6.0330179806192419e-08,9.5690701071715736e-09,2.6478727433055412e-09,3.2926735791400588e-06,3.1289836839546322e-09,6.0975125877520256e-09,7.8188489620039353e-08,4.5410234632942425e-09,4.7956659672077431e-07,3.4660625569683528e-08,0.69047908786949974,0.0,4.805929576086758e-08,4.4866644054021216e-07,1.2124285595828948e-06,1.8830537311053134e-05
0.0094661458333333316,2.214715373432929,-2.0453245702486649e-123,1734.4369162030951,101324.99999999999,0.18715200935491746,0.017497244706231995,0.0029978907741027797,0.00085333145543775167,0.049919744439524079,0.0025660952019920108,0.14830760658076061,7.1940426322136738e-05,8.9191895105296668e-07,6.987185429684366e-07,3.7503198074809452e-06,4.1502743405689529e-05,4.2925579012705371e-06,0.0013426567738716137,0.005294935522671281,0.044493027465107908,0.034990642246610949,3.9143388383828951e-05,0.00045683763287173026,6.2858467046881635e-06,3.8038332741008428e-06,2.4462587973580916e-05,1.3807591849057506e-07,9.9948785665538771e-05,9.3056583091395427e-06,0.00019806539308353435,7.7414515753652047e-06,4.8803944710553845e-05,7.0231692865840069e-06,7.0215670104107787e-05,3.2462273849911447e-07,7.4693955919322659e-08,3.4219499633050581e-08,3.4414888232791142e-08,3.8745064679930818e-08,4.038602957109307e-09,1.2266410697199354e-05,7.3982690818391132e-09,6.2715193521277934e-08,9.9230088443364872e-09,3.1517181515170263e-09,3.3496655858913407e-06,3.121449185361972e-09,6.3035599751297181e-09,7.724299713128402e-08,4.9136737124216583e-09,4.7450399570353022e-07,3.7565930627055438e-08,0.69060761497954981,0.0,3.4736661039543981e-08,2.8488602376555884e-07,1.0752126184340634e-06,1.6149245215123378e-05
0.0094739583333333325,2.2354404048819778,-2.0453245709998632e-123,1750.7357327010745,101324.99999999999,0.1854168786083805,0.017229380873979662,0.0032190786030883143,0.00095695903198467311,0.047454904745853344,0.0028542219765785195,0.15005330498945518,6.3670065373161113e-05,8.0456953137505571e-07,8.3855253540391389e-07,4.043178377120982e-06,4.0530089447415098e-05,4.2498036830871464e-06,0.0011967917443279571,0.0044353577040953931,0.044607845576593579,0.036231798082764478,3.8301213232505869e-05,0.00041164017495592259,6.1782075695834492e-06,3.1222774090221756e-06,2.0620335754502227e-05,1.5006054900463813e-07,9.4075879697914377e-05,8.7581765365009919e-06,0.00016851229869651723,5.8704807966584658e-06,3.4484181008214463e-05,6.9973024642588003e-06,6.370879532642098e-05,3.2819852388842388e-07,8.4745476011101348e-08,3.6051558605241743e-08,3.4431258717405389e-08,3.7329052454056392e-08,4.39924858637056e-09,1.274277810977398e-05,6.5480114120592615e-09,6.5111999268379839e-08,1.0242717873092786e-08,3.6775724393461359e-09,3.3875527702407297e-06,3.0197777585638664e-09,6.3802034158497808e-09,7.5632055471153646e-08,5.2707413140997989e-09,4.6684573296252251e-07,4.0316665523530007e-08,0.69075170489424531,0.0,2.4252044023742838e-08,1.7608607504500658e-07,9.3937602705684239e-07,1.3617888467282057e-05
0.0094817708333333334,2.2541937237473477,-2.0453245717428065e-123,1765.5639398479764,101324.99999999999,0.18387431362694018,0.016941012240218014,0.0034376385583004244,0.0010666794655652568,0.045138933349071625,0.0031525904954571951,0.15164909755173109,5.5923951914012831e-05,7.2783574587449821e-07,9.7418183877066795e-07,4.2436518102571736e-06,3.8791354553464159e-05,4.1220105575326945e-06,0.0010523120868322685,0.0036874970020258041,0.044603778702078753,0.037467066983598987,3.6866324716094442e-05,0.00036739530647641132,5.9580245650865249e-06,2.5453211796384133e-06,1.7256393957757813e-05,1.5876777443429119e-07,8.7175537309715063e-05,8.0579089443829705e-06,0.0001412201823941294,4.3480644720095662e-06,2.3896732165923744e-05,6.8470755364735679e-06,5.7096223130021177e-05,3.2577845415395613e-07,9.3906049247365569e-08,3.7667840301143366e-08,3.4214584876379574e-08,3.5795799000002135e-08,4.7584936599334843e-09,1.3222073748418034e-05,5.8236638372168411e-09,6.7514540805632854e-08,1.0519507095961419e-08,4.20778834435681e-09,3.4045322042692613e-06,2.8336128235882965e-09,6.3250317361874029e-09,7.3389066619298012e-08,5.6021144854802981e-09,4.5673313132833354e-07,4.2834730922762132e-08,0.69090973030584069,0.0,1.636707121383137e-08,1.0603922230151118e-07,8.0846721717999678e-07,1.1293026365238912e-05
0.0094895833333333325,2.2710629447094353,-2.0453245724802466e-123,1778.9871320306563,101324.99999999999,0.18250848593990707,0.016636605582392328,0.0036516713398340038,0.0011814452226676653,0.042971725966713871,0.0034579242240879563,0.15309937673886434,4.8801775282832306e-05,6.6071823984778497e-07,1.0964833427214668e-06,4.3394782851194185e-06,3.6408612791544864e-05,3.9190009544062014e-06,0.00091320201802184205,0.0030433721265882576,0.044486202347712889,0.038693261947612689,3.4905321352651024e-05,0.0003246783591616554,5.6398323364182388e-06,2.0639673942630386e-06,1.4338879388993774e-05,1.6361076842099772e-07,7.9529169408644126e-05,7.2531345361373684e-06,0.00011662212973062237,3.1477485122998727e-06,1.6252659680812176e-05,6.581295594154746e-06,5.0551555501049942e-05,3.1741083359042107e-07,1.0168624237307669e-07,3.902525681682575e-08,3.3771089115374811e-08,3.4167740386191327e-08,5.1127191729534975e-09,1.3701713571475339e-05,5.213271781878515e-09,6.9915816612464427e-08,1.0745501924114038e-08,4.7230000995625542e-09,3.3995292106380912e-06,2.5805548806529329e-09,6.1443648503717862e-09,7.0569589693506168e-08,5.8980590910968192e-09,4.4436968884172081e-07,4.5046904363150899e-08,0.69107998988624952,0.0,1.0687671948515641e-08,6.2277745758876509e-08,6.8547360908670232e-07,9.2128045495466924e-06
0.0094973958333333316,2.2861578902727646,-2.045324573214935e-123,1791.0873681386502,101324.99999999999,0.18130339716417715,0.016320879007138491,0.0038594642971732408,0.0012999736840566235,0.040951449576838064,0.0037667203250519466,0.15441007674618537,4.2367581279190698e-05,6.0264155745406994e-07,1.196942997614667e-06,4.3272634887456776e-06,3.3535192762696948e-05,3.6548429798289474e-06,0.00078261090446190044,0.002494048650757513,0.04426261611034684,0.039907219467855443,3.2511791508769348e-05,0.00028403182663581591,5.2431435079123013e-06,1.6670486665874978e-06,1.1831642659559891e-05,1.6433161334887841e-07,7.144260208168606e-05,6.3932859291942047e-06,9.4954578731536163e-05,2.2293153481302692e-06,1.0857786178906338e-05,6.215092678125974e-06,4.4227308102985855e-05,3.0354646958409231e-07,1.0769192404545299e-07,4.0089223300452861e-08,3.311411434463678e-08,3.246857520775795e-08,5.4586431457476355e-09,1.41790100240995e-05,4.7052130505794341e-09,7.2307793496770574e-08,1.091419767614939e-08,5.2038353681214546e-09,3.3722847841085136e-06,2.2830863951938407e-09,5.8523211377635841e-09,6.7248208886733283e-08,6.1499013209230559e-09,4.3001081486899996e-07,4.6889891790501366e-08,0.69126074966806605,0.0,6.7610137583837555e-09,3.5711598823745702e-08,5.7267647241737774e-07,7.3969652535650639e-06
0.0095052083333333325,2.2996059134741378,-2.0453245739441202e-123,1801.9597034872595,101324.99999999999,0.18024311072357588,0.015998616577241189,0.0040595276521591186,0.0014207997539873473,0.039074737475381746,0.0040754088646860129,0.15558839088126825,3.665070861661265e-05,5.5310310555204386e-07,1.2687831621660247e-06,4.2124459151138424e-06,3.0338617245063872e-05,3.3461602705242883e-06,0.00066278711147362262,0.0020300458152881398,0.043942295307750324,0.041105844152812543,2.9797834634921536e-05,0.00024593339908359537,4.7903552782417175e-06,1.3426326193506525e-06,9.6961974948138293e-06,1.6102190821467349e-07,6.3218600928418981e-05,5.524088120356508e-06,7.6274750953581283e-05,1.5461992892531377e-06,7.1317382981137299e-06,5.7684611312627662e-06,3.8248728100691023e-05,2.8498448541778917e-07,1.116653928184844e-07,4.0835873521158083e-08,3.2263149572368975e-08,3.0722348876050126e-08,5.7934084417068159e-09,1.4651284135275572e-05,4.2881522900323742e-09,7.4681427465749886e-08,1.1020935746010614e-08,5.6326642892082771e-09,3.3233665897498915e-06,1.9649763040856279e-09,5.469039862202347e-09,6.3514101828805028e-08,6.3506404883250534e-09,4.1395088233716199e-07,4.8314693270012363e-08,0.69145028212239201,0.0,4.1492374655011952e-09,2.0017992710667212e-08,4.7158461053010444e-07,5.8486046655506067e-06
0.0095130208333333334,2.3115466714880926,-2.045324574676057e-123,1811.7082848686707,101325.0,0.17931199940279682,0.015674485088419843,0.0042506158685464944,0.0015423460509200566,0.037336914552247025,0.0043805144862365773,0.15664246620727845,3.1649369304845312e-05,5.1151345206208432e-07,1.3077977596869181e-06,4.0079964221956726e-06,2.6984076025730156e-05,3.0103410870645391e-06,0.00055509851139628357,0.0016417159559774536,0.043535861383393035,0.042286158030737764,2.6883987231877417e-05,0.00021076779212442933,4.304564257014694e-06,1.0791006422906265e-06,7.893296180494073e-06,1.5408989463937447e-07,5.5132866905139139e-05,4.6839696327808275e-06,6.0491416064148074e-05,1.0514744128094073e-06,4.6102858444089361e-06,5.2643511872461563e-06,3.2710369177712655e-05,2.6277683025077926e-07,1.1350568794202495e-07,4.1253381756963783e-08,3.1242488524208071e-08,2.8952566151277879e-08,6.1146354068378175e-09,1.5115977070349548e-05,3.9510759714178265e-09,7.7026802957466471e-08,1.1063239297179691e-08,5.9951044935577514e-09,3.2541061755702954e-06,1.6479994763122572e-09,5.018373073114628e-09,5.9465750861616205e-08,6.495412467630341e-09,3.9650878982343529e-07,4.9289730433322753e-08,0.69164690123363026,0.0,2.4741808831040131e-09,1.098302254575766e-08,3.8294538609053571e-07,4.5571799060007106e-06
0.0095208333333333325,2.3221267319489853,-2.0453245754024905e-123,1820.4423015619232,101325.0,0.17849499085384737,0.015352866705521323,0.004431735110622787,0.0016630033827998096,0.035732238691926148,0.0046788054847505161,0.1575810956695548,2.7336089837300692e-05,4.7715526822044181e-07,1.3127440042412988e-06,3.7322171254373013e-06,2.3620716546236585e-05,2.6639207008434815e-06,0.0004601212646254584,0.0013195751761711475,0.043054807939374183,0.043445350932296768,2.3889038125321725e-05,0.00017880652027846923,3.8075969249242595e-06,8.6585232726087102e-07,6.3841792210118827e-06,1.4418511111798692e-07,4.7416284879686946e-05,3.9020330270894023e-06,4.7402632985991677e-05,7.0200536969256644e-07,2.9363365459976236e-06,4.7265895054294467e-06,2.7675396216769021e-05,2.3810972143014353e-07,1.1326629616172594e-07,4.1342259656477448e-08,3.0079673754160841e-08,2.718139614869587e-08,6.4204406906051345e-09,1.5570750588348821e-05,3.6833871298677324e-09,7.933338274915949e-08,1.1040965392131386e-08,6.2810604731955774e-09,3.1664759409504155e-06,1.3495909269749199e-09,4.5254237831898605e-09,5.5205325571956852e-08,6.5817484003695171e-09,3.780132973233655e-07,4.9802367300922622e-08,0.69184899237292674,0.0,1.4359231637945829e-09,5.9059526495241799e-09,3.0682128024773842e-07,3.5021694066246761e-06
